num_jobs,ops_per_job,num_machines,instance_id,total_operations,instance_name,makespan,solve_time,status,solver
5,5,20,2,25,J5_O5_M20_I2,496,0.0009450000070501119,success,DispatchingRule
5,5,20,3,25,J5_O5_M20_I3,269,0.0010956000041915104,success,DispatchingRule
5,5,20,4,25,J5_O5_M20_I4,405,0.0010328999924240634,success,DispatchingRule
5,5,20,5,25,J5_O5_M20_I5,343,0.0007341999880736694,success,DispatchingRule
5,5,20,6,25,J5_O5_M20_I6,414,0.0006935999990673736,success,DispatchingRule
5,5,20,7,25,J5_O5_M20_I7,340,0.0006485000048996881,success,DispatchingRule
5,5,20,8,25,J5_O5_M20_I8,332,0.0006917999999132007,success,DispatchingRule
5,5,20,9,25,J5_O5_M20_I9,374,0.0006614000012632459,success,DispatchingRule
5,5,20,10,25,J5_O5_M20_I10,400,0.0006976000004215166,success,DispatchingRule
5,5,20,11,25,J5_O5_M20_I11,365,0.0006887000054121017,success,DispatchingRule
5,5,20,12,25,J5_O5_M20_I12,363,0.0007803000044077635,success,DispatchingRule
5,5,20,13,25,J5_O5_M20_I13,264,0.0006117000011727214,success,DispatchingRule
5,5,20,14,25,J5_O5_M20_I14,372,0.000662000005831942,success,DispatchingRule
5,5,20,15,25,J5_O5_M20_I15,363,0.0013553999888245016,success,DispatchingRule
5,5,20,16,25,J5_O5_M20_I16,472,0.001231799993547611,success,DispatchingRule
5,5,20,17,25,J5_O5_M20_I17,266,0.0009982000046875328,success,DispatchingRule
5,5,20,18,25,J5_O5_M20_I18,320,0.0006323999987216666,success,DispatchingRule
5,5,20,19,25,J5_O5_M20_I19,284,0.0006022000015946105,success,DispatchingRule
5,5,20,20,25,J5_O5_M20_I20,389,0.0006200000061653554,success,DispatchingRule
5,5,20,21,25,J5_O5_M20_I21,346,0.0005977999971946701,success,DispatchingRule
5,5,20,22,25,J5_O5_M20_I22,374,0.0005801999941468239,success,DispatchingRule
5,5,20,23,25,J5_O5_M20_I23,374,0.0006085000059101731,success,DispatchingRule
5,5,20,24,25,J5_O5_M20_I24,425,0.0005984000017633662,success,DispatchingRule
5,5,20,25,25,J5_O5_M20_I25,385,0.0006006000039633363,success,DispatchingRule
5,5,20,26,25,J5_O5_M20_I26,390,0.0005987000040477142,success,DispatchingRule
5,5,20,27,25,J5_O5_M20_I27,359,0.0005882999976165593,success,DispatchingRule
5,5,20,28,25,J5_O5_M20_I28,321,0.0005789999995613471,success,DispatchingRule
5,5,20,29,25,J5_O5_M20_I29,366,0.0005985999887343496,success,DispatchingRule
5,10,5,0,50,J5_O10_M5_I0,945,0.002456199988955632,success,DispatchingRule
5,10,5,1,50,J5_O10_M5_I1,809,0.002410100001725368,success,DispatchingRule
5,10,5,2,50,J5_O10_M5_I2,821,0.003412599995499477,success,DispatchingRule
5,10,5,3,50,J5_O10_M5_I3,997,0.0012848000042140484,success,DispatchingRule
5,10,5,4,50,J5_O10_M5_I4,783,0.0012199000047985464,success,DispatchingRule
5,10,5,5,50,J5_O10_M5_I5,1203,0.0012512999965110794,success,DispatchingRule
5,10,5,6,50,J5_O10_M5_I6,945,0.001252400004887022,success,DispatchingRule
5,10,5,7,50,J5_O10_M5_I7,845,0.0012558999878820032,success,DispatchingRule
